"ID","Constituency ID","Name","Alias","Date Created","Last Updated"
"508","101","Karumandi","","23/08/2021","23/08/2021"
"509","102","Mukure","","23/08/2021","23/08/2021"
"510","102","Kiine","","23/08/2021","23/08/2021"
"511","102","Kariti","","23/08/2021","23/08/2021"
"512","103","Mutira","","23/08/2021","23/08/2021"
"513","103","Kanyeki-ini","","23/08/2021","23/08/2021"
"514","103","Kerugoya","","23/08/2021","23/08/2021"
"515","103","Inoi","","23/08/2021","23/08/2021"
"516","104","Kanyenyaini","","23/08/2021","23/08/2021"
"517","104","Muguru","","23/08/2021","23/08/2021"
"518","104","Rwathia","","23/08/2021","23/08/2021"
"519","105","Gitugi","","23/08/2021","23/08/2021"
"520","105","Kiru","","23/08/2021","23/08/2021"
"521","105","Kamacharia","","23/08/2021","23/08/2021"
"522","106","Wangu","","23/08/2021","23/08/2021"
"523","106","Mugoiri","","23/08/2021","23/08/2021"
"524","106","Mbiri","","23/08/2021","23/08/2021"
"525","106","Township","","23/08/2021","23/08/2021"
"526","106","Murarandia","","23/08/2021","23/08/2021"
"527","106","Gaturi","","23/08/2021","23/08/2021"
"528","107","Kahumbu","","23/08/2021","23/08/2021"
"529","107","Muthithi","","23/08/2021","23/08/2021"
"530","107","Kigumo","","23/08/2021","23/08/2021"
"531","107","Kangari","","23/08/2021","23/08/2021"
"532","107","Kinyona","","23/08/2021","23/08/2021"
"533","108","Kimorori/wempa","","23/08/2021","23/08/2021"
"534","108","Makuyu","","23/08/2021","23/08/2021"
"535","108","Kambiti","","23/08/2021","23/08/2021"
"536","108","Kamahuha","","23/08/2021","23/08/2021"
"537","108","Ichagaki","","23/08/2021","23/08/2021"
"538","108","Nginda","","23/08/2021","23/08/2021"
"539","109","Ng'araria","","23/08/2021","23/08/2021"
"540","109","Muruka","","23/08/2021","23/08/2021"
"541","109","Kagundu-ini","","23/08/2021","23/08/2021"
"542","109","Gaichanjiru","","23/08/2021","23/08/2021"
"543","109","Ithiru","","23/08/2021","23/08/2021"
"544","109","Ruchu","","23/08/2021","23/08/2021"
"545","110","Ithanga","","23/08/2021","23/08/2021"
"546","110","Kakuzi/mitubiri","","23/08/2021","23/08/2021"
"547","110","Mugumo-ini","","23/08/2021","23/08/2021"
"548","110","Kihumbu-ini","","23/08/2021","23/08/2021"
"549","110","Gatanga","","23/08/2021","23/08/2021"
"550","110","Kariara","","23/08/2021","23/08/2021"
"551","111","Kiamwangi","","23/08/2021","23/08/2021"
"552","111","Kiganjo","","23/08/2021","23/08/2021"
"553","111","Ndarugu","","23/08/2021","23/08/2021"
"554","111","Ngenda","","23/08/2021","23/08/2021"
"555","112","Gituamba","","23/08/2021","23/08/2021"
"556","112","Githobokoni","","23/08/2021","23/08/2021"
"557","112","Chania","","23/08/2021","23/08/2021"
"558","112","Mang'u","","23/08/2021","23/08/2021"
"559","113","Murera","","23/08/2021","23/08/2021"
"560","113","Theta","","23/08/2021","23/08/2021"
"561","113","Juja","","23/08/2021","23/08/2021"
"562","113","Witeithie","","23/08/2021","23/08/2021"
"563","113","Kalimoni","","23/08/2021","23/08/2021"
"564","114","Township","","23/08/2021","23/08/2021"
"565","114","Kamenu","","23/08/2021","23/08/2021"
"566","114","Hospital","","23/08/2021","23/08/2021"
"567","114","Gatuanyaga","","23/08/2021","23/08/2021"
"568","114","Ngoliba","","23/08/2021","23/08/2021"
"569","115","Gitothua","","23/08/2021","23/08/2021"
"570","115","Biashara","","23/08/2021","23/08/2021"
"571","115","Gatongora","","23/08/2021","23/08/2021"
"572","115","Kahawa Sukari","","23/08/2021","23/08/2021"
"573","115","Kahawa Wendani","","23/08/2021","23/08/2021"
"574","115","Kiuu","","23/08/2021","23/08/2021"
"575","115","Mwiki","","23/08/2021","23/08/2021"
"576","115","Mwihoko","","23/08/2021","23/08/2021"
"577","116","Githunguri","","23/08/2021","23/08/2021"
"578","116","Githiga","","23/08/2021","23/08/2021"
"579","116","Ikinu","","23/08/2021","23/08/2021"
"580","116","Ngewa","","23/08/2021","23/08/2021"
"581","116","Komothai","","23/08/2021","23/08/2021"
"582","117","Ting'ang'a","","23/08/2021","23/08/2021"
"583","117","Ndumberi","","23/08/2021","23/08/2021"
"584","117","Riabai","","23/08/2021","23/08/2021"
"585","117","Township","","23/08/2021","23/08/2021"
"586","118","Cianda","","23/08/2021","23/08/2021"
"587","118","Karuri","","23/08/2021","23/08/2021"
"588","118","Ndenderu","","23/08/2021","23/08/2021"
"589","118","Muchatha","","23/08/2021","23/08/2021"
"590","118","Kihara","","23/08/2021","23/08/2021"
"591","119","Gitaru","","23/08/2021","23/08/2021"
"592","119","Muguga","","23/08/2021","23/08/2021"
"593","119","Nyadhuna","","23/08/2021","23/08/2021"
"594","119","Kabete","","23/08/2021","23/08/2021"
"595","119","Uthiru","","23/08/2021","23/08/2021"
"596","120","Karai","","23/08/2021","23/08/2021"
"597","120","Nachu","","23/08/2021","23/08/2021"
"598","120","Sigona","","23/08/2021","23/08/2021"
"599","120","Kikuyu","","23/08/2021","23/08/2021"
"600","120","Kinoo","","23/08/2021","23/08/2021"
"601","121","Bibirioni","","23/08/2021","23/08/2021"
"602","121","Limuru Central","","23/08/2021","23/08/2021"
"603","121","Ndeiya","","23/08/2021","23/08/2021"
"604","121","Limuru East","","23/08/2021","23/08/2021"
"605","121","Ngecha Tigoni","","23/08/2021","23/08/2021"
"606","122","Kinale","","23/08/2021","23/08/2021"
"607","122","Kijabe","","23/08/2021","23/08/2021"
"608","122","Nyanduma","","23/08/2021","23/08/2021"
"609","122","Kamburu","","23/08/2021","23/08/2021"
"610","122","Lari/kirenga","","23/08/2021","23/08/2021"
"611","123","Kaeris","","23/08/2021","23/08/2021"
"612","123","Lake Zone","","23/08/2021","23/08/2021"
"613","123","Lapur","","23/08/2021","23/08/2021"
"614","123","Kaaleng/kaikor","","23/08/2021","23/08/2021"
"615","123","Kibish","","23/08/2021","23/08/2021"
"616","123","Nakalale","","23/08/2021","23/08/2021"
"617","124","Kakuma","","23/08/2021","23/08/2021"
"618","124","Lopur","","23/08/2021","23/08/2021"
"619","124","Letea","","23/08/2021","23/08/2021"
"620","124","Songot","","23/08/2021","23/08/2021"
"621","124","Kalobeyei","","23/08/2021","23/08/2021"
"622","124","Lokichoggio","","23/08/2021","23/08/2021"
"623","124","Nanaam","","23/08/2021","23/08/2021"
"624","125","Kerio Delta","","23/08/2021","23/08/2021"
"625","125","Kang'atotha","","23/08/2021","23/08/2021"
"626","125","Kalokol","","23/08/2021","23/08/2021"
"627","125","Lodwar Township","","23/08/2021","23/08/2021"
"628","125","Kanamkemer","","23/08/2021","23/08/2021"
"629","126","Kotaruk/lobei","","23/08/2021","23/08/2021"
"630","126","Turkwel","","23/08/2021","23/08/2021"
"631","126","Loima","","23/08/2021","23/08/2021"
"632","126","Lokiriama/lorengippi","","23/08/2021","23/08/2021"
"633","127","Kaputir","","23/08/2021","23/08/2021"
"634","127","Katilu","","23/08/2021","23/08/2021"
"635","127","Lobokat","","23/08/2021","23/08/2021"
"636","127","Kalapata","","23/08/2021","23/08/2021"
"637","127","Lokichar","","23/08/2021","23/08/2021"
"638","128","Kapedo/napeitom","","23/08/2021","23/08/2021"
"639","128","Katilia","","23/08/2021","23/08/2021"
"640","128","Lokori/kochodin","","23/08/2021","23/08/2021"
"641","129","Riwo","","23/08/2021","23/08/2021"
"642","129","Kapenguria","","23/08/2021","23/08/2021"
"643","129","Mnagei","","23/08/2021","23/08/2021"
"644","129","Siyoi","","23/08/2021","23/08/2021"
"645","129","Endugh","","23/08/2021","23/08/2021"
"646","129","Sook","","23/08/2021","23/08/2021"
"647","130","Sekerr","","23/08/2021","23/08/2021"
"648","130","Masool","","23/08/2021","23/08/2021"
"649","130","Lomut","","23/08/2021","23/08/2021"
"650","130","Weiwei","","23/08/2021","23/08/2021"
"651","131","Suam","","23/08/2021","23/08/2021"
"652","131","Kodich","","23/08/2021","23/08/2021"
"653","131","Kapckok","","23/08/2021","23/08/2021"
"654","131","Kasei","","23/08/2021","23/08/2021"
"655","131","Kiwawa","","23/08/2021","23/08/2021"
